@RELATION safe-tweets

@ATTRIBUTE verifiedUser 	 NUMERIC 
@ATTRIBUTE Profanity 	 NUMERIC 
@ATTRIBUTE Explicit 	 NUMERIC 
@ATTRIBUTE HateSpeech 	 NUMERIC 
@ATTRIBUTE hasPhoto 	 NUMERIC 
@ATTRIBUTE RetweetCount 	 NUMERIC 
@ATTRIBUTE class 	{Safe, Unsafe}

@DATA
0,0,0,0,0,4,Safe
0,0,0,0,0,4,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,3,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,1,Safe
0,0,0,2,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,2,Safe
0,0,1,0,0,3,Safe
0,0,1,0,0,1,Safe
0,0,1,0,0,3,Safe
0,0,1,0,0,3,Safe
0,0,1,0,0,3,Safe
0,0,1,0,0,20,Safe
0,0,1,0,0,5,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Safe
0,0,0,0,1,1,Safe
0,0,1,0,1,5,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,1,2,0,0,2,Unsafe
0,0,0,0,0,1,Safe
0,0,0,0,0,5,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,4,0,0,Unsafe
0,0,0,4,0,1,Safe
0,0,0,4,0,1,Safe
0,0,0,4,0,2,Safe
0,0,4,4,0,1,Unsafe
0,0,2,4,0,1,Unsafe
0,0,0,4,0,0,Safe
0,0,0,4,0,0,Unsafe
0,0,0,4,0,2,Safe
0,0,0,4,0,1,Safe
0,1,6,4,0,3,Unsafe
0,0,0,4,0,0,Safe
0,0,0,4,0,2178,Unsafe
0,0,0,4,0,0,Safe
0,0,0,4,0,1,Safe
0,0,0,4,0,1,Safe
1,0,0,0,0,8,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,2,Safe
1,0,0,0,0,13,Safe
1,0,0,0,0,55,Safe
1,0,0,0,0,62,Safe
1,0,0,0,0,25,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,6,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,6,Safe
1,0,0,0,0,6,Safe
1,0,0,0,0,14,Safe
0,0,2,0,0,136,Unsafe
0,0,1,0,0,1,Safe
0,0,1,0,0,1,Safe
0,0,1,0,0,2,Safe
0,0,1,0,0,18327,Safe
0,0,1,0,0,412,Safe
0,0,1,0,0,420,Safe
0,0,1,0,1,161,Safe
0,0,1,0,0,0,Unsafe
0,4,10,6,0,189,Unsafe
0,1,1,0,0,197,Safe
0,0,2,0,0,0,Unsafe
0,0,1,0,0,276,Safe
0,3,2,2,0,113,Unsafe
0,1,3,0,0,135,Unsafe
0,0,2,0,0,1,Unsafe
0,1,7,0,0,160,Unsafe
0,1,7,0,0,243,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,95,Safe
0,0,0,0,0,5,Safe
0,0,0,0,0,0,Safe
0,0,0,0,1,0,Safe
0,0,1,0,0,1,Unsafe
0,0,0,0,0,358,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,25,Safe
0,0,0,0,0,44,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,93,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,12,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,1,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,1,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,1,2,0,0,65,Safe
0,0,1,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,4,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,1,6,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,1,9,0,0,0,Unsafe
0,0,4,0,0,0,Unsafe
0,0,4,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,1,5,0,0,0,Unsafe
0,1,5,0,0,0,Unsafe
0,1,2,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,5,0,0,0,Unsafe
0,1,10,0,0,0,Unsafe
0,1,2,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,1,5,0,0,0,Unsafe
0,1,3,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,4,0,0,1,Unsafe
0,0,2,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,1,3,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,1,0,0,0,Safe
0,0,1,0,0,0,Safe
0,1,7,0,0,0,Unsafe
0,0,1,0,0,1,Unsafe
0,0,2,0,0,1,Unsafe
0,0,3,0,0,0,Unsafe
0,0,5,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,1,1,0,0,0,Safe
0,0,6,0,0,0,Unsafe
0,0,1,0,0,0,Safe
0,2,5,0,0,0,Unsafe
0,0,5,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,1,6,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,0,6,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,1,5,0,0,0,Unsafe
0,0,6,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,4,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,1,5,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,5,0,0,0,Unsafe
0,0,0,0,0,10,Safe
0,0,0,0,0,6,Safe
0,0,0,0,0,154,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,6,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,25,Safe
0,0,0,0,0,10,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,4,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,27,Safe
0,0,0,0,0,34,Safe
0,0,0,0,0,7,Safe
0,0,0,0,0,0,Safe
0,0,0,0,1,6,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,5,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,25,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,20,Safe
0,0,0,0,0,145,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,2,0,3,Unsafe
0,0,0,2,0,0,Unsafe
0,0,0,0,1,77,Safe
0,0,0,0,1,1,Safe
0,0,0,0,0,3,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
1,0,0,0,0,1,Safe
1,0,0,0,0,36,Safe
1,0,0,0,0,54,Safe
1,0,0,0,0,10,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,11,Safe
1,0,0,0,0,19,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,17,Safe
1,0,0,0,0,73,Safe
1,0,0,0,0,6,Safe
1,0,0,0,0,42,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,25,Safe
1,0,0,0,0,28,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,26,Safe
1,0,0,0,0,37,Safe
1,0,0,0,0,31,Safe
1,0,0,0,0,41,Safe
1,0,0,0,0,55,Safe
1,0,0,0,0,64,Safe
1,0,0,0,0,66,Safe
1,0,0,0,0,182,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,75,Safe
1,0,0,0,0,25,Safe
1,0,0,0,0,11,Safe
1,0,0,0,0,11,Safe
1,0,0,0,0,32,Safe
1,0,0,0,0,45,Safe
1,0,0,0,0,27,Safe
1,0,0,0,0,78,Safe
1,0,0,0,0,93,Safe
1,0,0,0,0,107,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,40,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,2,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,1,0,0,13,Safe
1,0,0,0,0,22,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Unsafe
0,0,0,0,0,4,Unsafe
0,0,0,0,0,8,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Unsafe
0,0,0,0,0,2,Unsafe
0,1,0,0,0,0,Unsafe
0,0,0,0,0,1,Unsafe
0,0,1,0,0,1,Unsafe
0,0,0,0,1,16,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,4,Unsafe
0,0,0,0,0,1,Unsafe
0,0,0,0,0,0,Unsafe
0,0,2,0,0,1,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,3,1,2,0,2,Unsafe
0,0,0,0,0,0,Safe
0,0,5,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,2,0,0,1,Unsafe
0,0,0,0,0,0,Unsafe
1,0,0,0,0,170,Safe
1,0,0,0,0,491,Safe
1,0,0,0,0,550,Safe
1,0,0,0,0,2,Safe
1,0,0,0,0,2,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,2,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,2,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,2,Safe
1,0,0,0,0,245,Safe
1,0,0,0,0,29,Safe
1,0,0,0,0,414,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,21,Safe
1,0,0,0,0,28,Safe
1,0,0,0,0,32,Safe
1,0,0,0,0,36,Safe
1,0,0,0,0,469,Safe
1,0,0,0,0,38,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,8,Safe
1,0,0,0,0,15,Safe
1,0,0,0,0,97,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,2,Safe
1,0,0,0,1,23,Safe
1,0,0,0,1,38,Safe
1,0,0,0,1,33,Safe
1,0,0,0,1,17,Safe
1,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,332,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,3,0,0,0,Unsafe
0,0,2,0,0,22,Unsafe
0,0,0,0,0,32,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,2,0,0,13,Unsafe
0,0,0,0,0,0,Safe
0,1,6,0,0,113,Unsafe
0,0,0,0,0,0,Safe
0,2,2,0,0,0,Unsafe
0,1,2,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,2,3,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,2,4,0,0,0,Unsafe
0,2,2,0,0,0,Unsafe
0,2,8,0,0,0,Unsafe
0,1,2,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,4,11,0,0,0,Unsafe
0,2,10,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,2,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,1,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,0,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Unsafe
0,0,3,0,0,1,Unsafe
0,1,2,0,0,0,Unsafe
0,0,0,0,0,4,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,2,0,1,Unsafe
0,0,1,0,0,105,Unsafe
0,1,1,2,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,3,Unsafe
0,0,0,0,0,25,Safe
0,0,2,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,1,5,0,0,1,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,3,Safe
0,0,0,0,0,76,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,5,Safe
0,0,0,0,0,146,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,0,0,0,1,18,Safe
0,0,0,0,0,3,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,1,Unsafe
0,0,1,0,0,0,Safe
0,0,1,0,0,0,Safe
0,0,1,0,0,0,Safe
0,0,2,0,0,1,Unsafe
0,0,2,0,0,1,Unsafe
0,0,1,0,0,1,Unsafe
0,0,2,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Unsafe
0,1,6,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,1,7,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,682,Unsafe
0,0,0,0,1,3,Safe
0,0,0,0,0,152,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,0,0,4,0,0,Unsafe
0,1,0,0,0,1,Unsafe
0,0,0,0,0,729,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,1,3,0,0,1,Unsafe
0,0,0,0,0,15,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,13,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,86,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,184,Safe
0,0,2,0,0,0,Unsafe
0,0,0,0,0,164,Safe
0,0,0,0,1,10,Safe
0,0,0,0,0,77,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,44,Unsafe
0,0,0,0,0,0,Safe
0,1,0,0,0,21,Safe
0,0,0,4,0,3,Unsafe
0,0,0,0,0,1,Safe
0,0,0,4,0,1,Unsafe
0,2,0,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,0,4,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,1,1,Safe
0,2,8,0,0,3,Unsafe
0,0,2,0,1,0,Unsafe
0,0,0,4,0,0,Unsafe
0,0,0,0,0,2,Safe
0,0,0,4,0,3,Unsafe
0,0,0,0,0,2,Safe
0,0,0,0,0,1,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,48,Safe
1,0,0,0,0,10,Safe
1,0,0,0,0,52,Safe
1,0,0,0,0,201,Safe
1,0,0,0,0,5,Safe
1,0,0,0,0,55,Safe
1,1,0,0,0,60,Safe
1,0,0,0,0,223,Safe
1,0,0,0,0,23,Safe
1,0,0,0,0,19,Safe
1,0,0,0,0,72,Safe
1,0,0,0,0,82,Safe
1,0,0,0,0,167,Safe
1,0,0,0,0,106,Safe
1,0,0,0,0,94,Safe
1,0,0,0,0,43,Safe
1,0,0,0,0,51,Safe
1,0,0,0,0,105,Safe
1,0,0,0,0,136,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,2,Unsafe
0,0,0,0,0,4,Unsafe
0,0,0,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,1,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,9,Unsafe
0,0,0,0,0,2,Safe
0,0,0,0,0,2,Unsafe
0,0,0,0,0,3,Unsafe
0,0,5,0,0,0,Unsafe
0,0,0,0,0,3,Safe
0,0,3,0,0,0,Unsafe
0,0,0,0,0,6,Unsafe
0,0,0,0,0,3,Safe
0,0,0,0,0,3,Unsafe
0,0,0,0,0,3,Unsafe
0,0,1,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,2,0,0,3,Unsafe
0,0,0,0,0,1,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,2,0,0,1,Unsafe
1,0,0,0,0,3791,Safe
1,0,0,0,1,530,Safe
1,0,0,0,0,123,Safe
1,0,0,0,0,1981,Safe
1,0,0,0,0,1431,Safe
1,0,0,0,0,1689,Safe
1,0,0,0,0,1776,Safe
1,0,0,0,0,3500,Safe
1,0,2,0,0,1587,Safe
1,0,0,0,0,6225,Safe
1,0,0,0,0,3456,Safe
1,0,0,0,0,111,Safe
1,0,0,0,0,139,Safe
1,0,0,0,0,169,Safe
1,0,0,0,0,1565,Safe
1,0,0,0,0,7937,Safe
1,0,0,0,0,3470,Safe
1,0,0,0,0,24668,Safe
1,0,0,0,0,2382,Safe
1,0,0,0,0,1619,Safe
0,0,0,0,0,952,Safe
0,0,0,0,0,1051,Safe
0,0,0,0,0,981,Safe
0,0,0,0,0,454,Safe
0,0,0,0,0,877,Safe
0,0,0,0,0,1088,Safe
0,0,0,0,0,4,Safe
0,0,0,0,0,6,Safe
0,0,2,0,0,625,Safe
0,0,0,0,0,701,Safe
0,0,0,0,0,1188,Safe
0,0,2,0,0,2670,Unsafe
0,0,0,0,0,7,Safe
0,0,0,0,1,1498,Safe
0,0,0,0,0,1139,Safe
0,0,0,0,0,1258,Safe
0,0,0,0,1,570,Safe
0,0,0,0,0,1691,Safe
0,0,0,0,0,1180,Safe
0,0,0,0,0,3384,Safe
0,0,0,0,0,42,Safe
0,0,0,0,0,77,Safe
0,0,0,0,0,72,Safe
0,0,0,0,0,65,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,70,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,118,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,23,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,11,Safe
0,0,0,0,0,10,Safe
0,0,0,0,0,28,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,59,Safe
0,0,0,0,0,25,Safe
0,0,0,0,0,2,Safe
0,0,1,0,0,3,Safe
0,0,0,0,0,1,Safe
0,0,0,0,1,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,1,40,Safe
0,1,1,0,0,2,Unsafe
0,0,0,0,0,3,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,5,Unsafe
0,0,0,0,0,7,Unsafe
0,0,1,0,0,1,Unsafe
0,1,1,0,1,6,Unsafe
0,0,0,0,0,515,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,7,Unsafe
0,0,0,0,0,8,Unsafe
0,0,0,0,0,9,Unsafe
0,0,0,0,0,3,Safe
0,0,0,0,0,0,Safe
1,0,1,0,0,2,Unsafe
1,0,0,0,0,3,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,2,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,8,Safe
1,0,1,0,0,4,Safe
1,0,1,0,0,9,Unsafe
1,0,1,0,0,5,Unsafe
1,0,1,0,0,7,Unsafe
1,0,0,0,0,3,Unsafe
1,0,0,0,0,4,Unsafe
1,0,0,0,0,11,Safe
1,0,1,0,0,6,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,4896,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,5,0,0,0,Unsafe
0,0,0,0,0,3,Safe
0,0,2,0,0,0,Unsafe
0,0,0,0,0,6,Unsafe
0,0,0,0,1,2,Safe
0,0,0,0,1,2,Unsafe
0,0,0,0,0,3,Safe
0,0,0,0,0,0,Safe
0,0,0,0,1,5,Safe
0,0,0,0,0,3,Unsafe
0,0,0,0,0,3,Unsafe
0,0,1,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,2,0,0,3,Unsafe
0,0,0,0,1,5,Unsafe
0,0,0,0,0,4,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,1,6,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,3980,Safe
1,0,0,0,0,10,Safe
1,0,0,0,0,17,Safe
1,0,0,0,0,9,Safe
1,0,0,0,0,9,Safe
1,0,0,0,0,24,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,26,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,31,Safe
1,0,0,0,0,12,Safe
1,0,0,0,0,3,Safe
1,0,0,0,0,3,Safe
1,0,0,0,0,5,Safe
1,0,0,0,0,6,Safe
